Price,Close,High,Low,Open,Volume,SMA_20,RSI,MACD,MACD_Signal
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2018-04-27,238.25697326660156,238.95415270090908,237.30952499119024,238.6502567708015,57053600,236.755810546875,50.6590413421685,-0.2362855174481524,-0.42973236032398604
2018-04-30,236.42466735839844,239.44578754510434,236.3531463831958,238.88267579373777,82182300,237.0704360961914,47.18921186793687,-0.31678400586011435,-0.40714268943121174
2018-05-01,236.8447723388672,236.95202652798983,234.27948235513384,235.85261653496124,74203400,237.25858993530272,48.06749584722625,-0.34272989998186176,-0.39426013154134176
2018-05-02,235.2537841796875,237.47044361322216,234.86050061362255,236.64814326764065,86368900,237.24250335693358,45.01428715769295,-0.486068560211379,-0.41262181727534925
2018-05-03,234.73533630371094,235.39675531123916,231.5443878403875,234.41357374132218,136311500,237.10753784179687,44.03275687089194,-0.6341893518057589,-0.45693532418143123
2018-05-04,237.77432250976562,238.46258233956678,233.4214173243,233.7521268271737,91222100,237.38908996582032,50.80431557177964,-0.5005849259131594,-0.4656652445277769
2018-05-07,238.57872009277344,239.56190139887403,237.85469996715398,238.55190655310258,55304900,237.65365829467774,52.44446171233992,-0.32603595398057905,-0.4377393864183374
2018-05-08,238.57872009277344,238.94516270919104,236.99663942043313,238.20330326012828,67499200,237.73275985717774,52.44446171233993,-0.18556555199373292,-0.3873046195334165
2018-05-09,240.8848876953125,241.2155972769508,238.73077466565567,239.2581260630339,59666100,237.98928833007812,57.190046842362456,0.11057209936083723,-0.28772927575456575
2018-05-10,243.1373291015625,243.46806598917962,241.52846121657834,241.6357154386081,72063900,238.26146240234374,61.256661540987366,0.5210106324094568,-0.12598129412176123
2018-05-11,243.879150390625,244.1472858732719,242.74397986714243,243.2624115032754,59871500,238.60558547973633,62.519433399272046,0.8958184676016856,0.07837865822292812
2018-05-14,243.995361328125,244.9785429888378,243.44116917962035,244.31712392022823,54790600,238.85809402465821,62.72440084194597,1.188532960642874,0.30040951870691734
2018-05-15,242.3148956298828,242.77072582347085,241.35850054595102,242.7528592220227,87036100,238.89875869750978,57.80187513179292,1.2702688985146153,0.494381394668457
2018-05-16,243.3339080810547,243.79871262614964,242.32388562238242,242.35072644822594,53942600,238.98143997192383,59.85906094948618,1.4011197701769333,0.6757290697701523
2018-05-17,243.12832641601562,244.2187894297504,242.3417593533532,243.06575238210846,56536400,239.1208755493164,59.23169048604102,1.4712714055197864,0.8348375369200791
2018-05-18,242.52049255371094,243.14617830038242,242.16296953158073,242.77970833759005,64368000,239.33181533813476,57.31885819562304,1.4609787159262453,0.9600657727213124
2018-05-21,244.3438720703125,244.88911713067935,243.6288260944029,244.02210956432984,58025900,239.63571243286134,61.35101761604134,1.581720089039976,1.0843966359850452
2018-05-22,243.66456604003906,245.13044579163906,243.3338565851005,244.8712300253671,52966400,240.0660858154297,59.110544650207714,1.6041030759415946,1.1883379239763552
2018-05-23,244.33499145507812,244.36183228178479,242.21663921723376,242.37754779115912,64694200,240.50093002319335,60.63832591974292,1.6568404568967878,1.2820384305604418
